N,p,q,N_binary,p_binary,N_bits,p_bits
60191,23,2617,01110101100011111,000010111,17,9
60193,7,8599,01110101100100001,000000111,17,9
60194,2,30097,01110101100100010,000000010,17,9
60197,17,3541,01110101100100101,000010001,17,9
60199,37,1627,01110101100100111,000100101,17,9
60205,5,12041,01110101100101101,000000101,17,9
60206,2,30103,01110101100101110,000000010,17,9
60211,19,3169,01110101100110011,000010011,17,9
60213,3,20071,01110101100110101,000000011,17,9
60215,5,12043,01110101100110111,000000101,17,9
60218,2,30109,01110101100111010,000000010,17,9
60226,2,30113,01110101101000010,000000010,17,9
60227,229,263,01110101101000011,011100101,17,9
60238,2,30119,01110101101001110,000000010,17,9
60239,59,1021,01110101101001111,000111011,17,9
60241,107,563,01110101101010001,001101011,17,9
60245,5,12049,01110101101010101,000000101,17,9
60247,11,5477,01110101101010111,000001011,17,9
60253,89,677,01110101101011101,001011001,17,9
60263,7,8609,01110101101100111,000000111,17,9
60266,2,30133,01110101101101010,000000010,17,9
60267,3,20089,01110101101101011,000000011,17,9
60269,11,5479,01110101101101101,000001011,17,9
60274,2,30137,01110101101110010,000000010,17,9
60278,2,30139,01110101101110110,000000010,17,9
60281,13,4637,01110101101111001,000001101,17,9
60283,23,2621,01110101101111011,000010111,17,9
60299,17,3547,01110101110001011,000010001,17,9
60301,47,1283,01110101110001101,000101111,17,9
60303,3,20101,01110101110001111,000000011,17,9
60307,13,4639,01110101110010011,000001101,17,9
60311,41,1471,01110101110010111,000101001,17,9
60313,11,5483,01110101110011001,000001011,17,9
60321,3,20107,01110101110100001,000000011,17,9
60322,2,30161,01110101110100010,000000010,17,9
60323,179,337,01110101110100011,010110011,17,9
60338,2,30169,01110101110110010,000000010,17,9
60339,3,20113,01110101110110011,000000011,17,9
60341,83,727,01110101110110101,001010011,17,9
60349,29,2081,01110101110111101,000011101,17,9
60351,3,20117,01110101110111111,000000011,17,9
60355,5,12071,01110101111000011,000000101,17,9
60359,13,4643,01110101111000111,000001101,17,9
60361,7,8623,01110101111001001,000000111,17,9
60362,2,30181,01110101111001010,000000010,17,9
60365,5,12073,01110101111001101,000000101,17,9
60369,3,20123,01110101111010001,000000011,17,9
60371,73,827,01110101111010011,001001001,17,9
60374,2,30187,01110101111010110,000000010,17,9
60377,173,349,01110101111011001,010101101,17,9
60387,3,20129,01110101111100011,000000011,17,9
60389,7,8627,01110101111100101,000000111,17,9
60391,131,461,01110101111100111,010000011,17,9
60394,2,30197,01110101111101010,000000010,17,9
60403,7,8629,01110101111110011,000000111,17,9
60406,2,30203,01110101111110110,000000010,17,9
60407,29,2083,01110101111110111,000011101,17,9
60409,193,313,01110101111111001,011000001,17,9
60419,31,1949,01110110000000011,000011111,17,9
60422,2,30211,01110110000000110,000000010,17,9
60429,3,20143,01110110000001101,000000011,17,9
60433,223,271,01110110000010001,011011111,17,9
60437,13,4649,01110110000010101,000001101,17,9
60439,19,3181,01110110000010111,000010011,17,9
60441,3,20147,01110110000011001,000000011,17,9
60446,2,30223,01110110000011110,000000010,17,9
60447,3,20149,01110110000011111,000000011,17,9
60451,61,991,01110110000100011,000111101,17,9
60461,103,587,01110110000101101,001100111,17,9
60463,13,4651,01110110000101111,000001101,17,9
60469,17,3557,01110110000110101,000010001,17,9
60479,197,307,01110110000111111,011000101,17,9
60481,31,1951,01110110001000001,000011111,17,9
60482,2,30241,01110110001000010,000000010,17,9
60483,3,20161,01110110001000011,000000011,17,9
60485,5,12097,01110110001000101,000000101,17,9
60487,7,8641,01110110001000111,000000111,17,9
60491,241,251,01110110001001011,011110001,17,9
60499,101,599,01110110001010011,001100101,17,9
60503,17,3559,01110110001010111,000010001,17,9
60505,5,12101,01110110001011001,000000101,17,9
60506,2,30253,01110110001011010,000000010,17,9
60511,11,5501,01110110001011111,000001011,17,9
60517,73,829,01110110001100101,001001001,17,9
60518,2,30259,01110110001100110,000000010,17,9
60519,3,20173,01110110001100111,000000011,17,9
60523,29,2087,01110110001101011,000011101,17,9
60529,7,8647,01110110001110001,000000111,17,9
60531,3,20177,01110110001110011,000000011,17,9
60533,11,5503,01110110001110101,000001011,17,9
60535,5,12107,01110110001110111,000000101,17,9
60538,2,30269,01110110001111010,000000010,17,9
60541,13,4657,01110110001111101,000001101,17,9
60542,2,30271,01110110001111110,000000010,17,9
60545,5,12109,01110110010000001,000000101,17,9
60547,191,317,01110110010000011,010111111,17,9
60549,3,20183,01110110010000101,000000011,17,9
60551,151,401,01110110010000111,010010111,17,9
60553,19,3187,01110110010001001,000010011,17,9
60559,23,2633,01110110010001111,000010111,17,9
60563,71,853,01110110010010011,001000111,17,9
60565,5,12113,01110110010010101,000000101,17,9
60569,37,1637,01110110010011001,000100101,17,9
60577,11,5507,01110110010100001,000001011,17,9
60581,29,2089,01110110010100101,000011101,17,9
60583,47,1289,01110110010100111,000101111,17,9
60586,2,30293,01110110010101010,000000010,17,9
60587,43,1409,01110110010101011,000101011,17,9
60595,5,12119,01110110010110011,000000101,17,9
60603,3,20201,01110110010111011,000000011,17,9
60614,2,30307,01110110011000110,000000010,17,9
60619,13,4663,01110110011001011,000001101,17,9
60626,2,30313,01110110011010010,000000010,17,9
60629,19,3191,01110110011010101,000010011,17,9
60638,2,30319,01110110011011110,000000010,17,9
60641,7,8663,01110110011100001,000000111,17,9
60646,2,30323,01110110011100110,000000010,17,9
60653,131,463,01110110011101101,010000011,17,9
60657,3,20219,01110110011110001,000000011,17,9
60677,47,1291,01110110100000101,000101111,17,9
60682,2,30341,01110110100001010,000000010,17,9
60683,7,8669,01110110100001011,000000111,17,9
60691,137,443,01110110100010011,010001001,17,9
60693,3,20231,01110110100010101,000000011,17,9
60694,2,30347,01110110100010110,000000010,17,9
60699,3,20233,01110110100011011,000000011,17,9
60701,101,601,01110110100011101,001100101,17,9
60707,17,3571,01110110100100011,000010001,17,9
60709,11,5519,01110110100100101,000001011,17,9
60713,109,557,01110110100101001,001101101,17,9
60715,5,12143,01110110100101011,000000101,17,9
60721,41,1481,01110110100110001,000101001,17,9
60731,11,5521,01110110100111011,000001011,17,9
60734,2,30367,01110110100111110,000000010,17,9
60739,7,8677,01110110101000011,000000111,17,9
60745,5,12149,01110110101001001,000000101,17,9
60747,3,20249,01110110101001011,000000011,17,9
60749,13,4673,01110110101001101,000001101,17,9
60751,79,769,01110110101001111,001001111,17,9
60767,7,8681,01110110101011111,000000111,17,9
60769,67,907,01110110101100001,001000011,17,9
60778,2,30389,01110110101101010,000000010,17,9
60782,2,30391,01110110101101110,000000010,17,9
60783,3,20261,01110110101101111,000000011,17,9
60785,5,12157,01110110101110001,000000101,17,9
60787,89,683,01110110101110011,001011001,17,9
60797,11,5527,01110110101111101,000001011,17,9
60799,163,373,01110110101111111,010100011,17,9
60803,41,1483,01110110110000011,000101001,17,9
60805,5,12161,01110110110000101,000000101,17,9
60806,2,30403,01110110110000110,000000010,17,9
60807,3,20269,01110110110000111,000000011,17,9
60815,5,12163,01110110110001111,000000101,17,9
60817,61,997,01110110110010001,000111101,17,9
60823,7,8689,01110110110010111,000000111,17,9
60827,13,4679,01110110110011011,000001101,17,9
60829,59,1031,01110110110011101,000111011,17,9
60833,127,479,01110110110100001,001111111,17,9
60839,83,733,01110110110100111,001010011,17,9
60841,11,5531,01110110110101001,000001011,17,9
60847,71,857,01110110110101111,001000111,17,9
60851,7,8693,01110110110110011,000000111,17,9
60854,2,30427,01110110110110110,000000010,17,9
60857,19,3203,01110110110111001,000010011,17,9
60861,3,20287,01110110110111101,000000011,17,9
60862,2,30431,01110110110111110,000000010,17,9
60871,29,2099,01110110111000111,000011101,17,9
60877,17,3581,01110110111001101,000010001,17,9
60881,23,2647,01110110111010001,000010111,17,9
60883,107,569,01110110111010011,001101011,17,9
60891,3,20297,01110110111011011,000000011,17,9
60893,7,8699,01110110111011101,000000111,17,9
60898,2,30449,01110110111100010,000000010,17,9
60911,17,3583,01110110111101111,000010001,17,9
60934,2,30467,01110111000000110,000000010,17,9
60938,2,30469,01110111000001010,000000010,17,9
60941,149,409,01110111000001101,010010101,17,9
60947,59,1033,01110111000010011,000111011,17,9
60949,7,8707,01110111000010101,000000111,17,9
60959,47,1297,01110111000011111,000101111,17,9
60967,41,1487,01110111000100111,000101001,17,9
60969,3,20323,01110111000101001,000000011,17,9
60971,19,3209,01110111000101011,000010011,17,9
60981,3,20327,01110111000110101,000000011,17,9
60982,2,30491,01110111000110110,000000010,17,9
60983,13,4691,01110111000110111,000001101,17,9
60985,5,12197,01110111000111001,000000101,17,9
60986,2,30493,01110111000111010,000000010,17,9
60989,71,859,01110111000111101,001000111,17,9
60991,7,8713,01110111000111111,000000111,17,9
60994,2,30497,01110111001000010,000000010,17,9
60997,181,337,01110111001000101,010110101,17,9
60999,3,20333,01110111001000111,000000011,17,9
61003,53,1151,01110111001001011,000110101,17,9
61015,5,12203,01110111001010111,000000101,17,9
61018,2,30509,01110111001011010,000000010,17,9
61021,139,439,01110111001011101,010001011,17,9
61023,3,20341,01110111001011111,000000011,17,9
61033,7,8719,01110111001101001,000000111,17,9
61034,2,30517,01110111001101010,000000010,17,9
61037,67,911,01110111001101101,001000011,17,9
61041,3,20347,01110111001110001,000000011,17,9
61049,41,1489,01110111001111001,000101001,17,9
61055,5,12211,01110111001111111,000000101,17,9
61058,2,30529,01110111010000010,000000010,17,9
61059,3,20353,01110111010000011,000000011,17,9
61063,227,269,01110111010000111,011100011,17,9
61067,79,773,01110111010001011,001001111,17,9
61069,173,353,01110111010001101,010101101,17,9
61071,3,20357,01110111010001111,000000011,17,9
61073,157,389,01110111010010001,010011101,17,9
61077,3,20359,01110111010010101,000000011,17,9
61078,2,30539,01110111010010110,000000010,17,9
61079,103,593,01110111010010111,001100111,17,9
61081,17,3593,01110111010011001,000010001,17,9
61093,199,307,01110111010100101,011000111,17,9
61097,107,571,01110111010101001,001101011,17,9
61106,2,30553,01110111010110010,000000010,17,9
61107,3,20369,01110111010110011,000000011,17,9
61109,53,1153,01110111010110101,000110101,17,9
61111,23,2657,01110111010110111,000010111,17,9
61114,2,30557,01110111010111010,000000010,17,9
61117,7,8731,01110111010111101,000000111,17,9
61118,2,30559,01110111010111110,000000010,17,9
61123,19,3217,01110111011000011,000010011,17,9
61127,11,5557,01110111011000111,000001011,17,9
61133,113,541,01110111011001101,001110001,17,9
61135,5,12227,01110111011001111,000000101,17,9
61139,13,4703,01110111011010011,000001101,17,9
61147,47,1301,01110111011011011,000101111,17,9
61154,2,30577,01110111011100010,000000010,17,9
61157,23,2659,01110111011100101,000010111,17,9
61159,7,8737,01110111011100111,000000111,17,9
61163,31,1973,01110111011101011,000011111,17,9
61167,3,20389,01110111011101111,000000011,17,9
61177,131,467,01110111011111001,010000011,17,9
61179,3,20393,01110111011111011,000000011,17,9
61181,193,317,01110111011111101,011000001,17,9
61186,2,30593,01110111100000010,000000010,17,9
61187,7,8741,01110111100000011,000000111,17,9
61189,43,1423,01110111100000101,000101011,17,9
61193,11,5563,01110111100001001,000001011,17,9
61195,5,12239,01110111100001011,000000101,17,9
61197,3,20399,01110111100001101,000000011,17,9
61199,19,3221,01110111100001111,000010011,17,9
61205,5,12241,01110111100010101,000000101,17,9
61207,97,631,01110111100010111,001100001,17,9
61213,41,1493,01110111100011101,000101001,17,9
61219,29,2111,01110111100100011,000011101,17,9
61221,3,20407,01110111100100101,000000011,17,9
61229,7,8747,01110111100101101,000000111,17,9
61233,3,20411,01110111100110001,000000011,17,9
61241,47,1303,01110111100111001,000101111,17,9
61247,73,839,01110111100111111,001001001,17,9
61249,23,2663,01110111101000001,000010111,17,9
61255,5,12251,01110111101000111,000000101,17,9
61259,11,5569,01110111101001011,000001011,17,9
61262,2,30631,01110111101001110,000000010,17,9
61265,5,12253,01110111101010001,000000101,17,9
61267,197,311,01110111101010011,011000101,17,9
61271,7,8753,01110111101010111,000000111,17,9
61273,71,863,01110111101011001,001000111,17,9
61274,2,30637,01110111101011010,000000010,17,9
61277,29,2113,01110111101011101,000011101,17,9
61279,233,263,01110111101011111,011101001,17,9
61286,2,30643,01110111101100110,000000010,17,9
61289,167,367,01110111101101001,010100111,17,9
61293,3,20431,01110111101101101,000000011,17,9
61298,2,30649,01110111101110010,000000010,17,9
61301,59,1039,01110111101110101,000111011,17,9
61303,11,5573,01110111101110111,000001011,17,9
61307,101,607,01110111101111011,001100101,17,9
61309,37,1657,01110111101111101,000100101,17,9
61315,5,12263,01110111110000011,000000101,17,9
61319,17,3607,01110111110000111,000010001,17,9
61322,2,30661,01110111110001010,000000010,17,9
61323,3,20441,01110111110001011,000000011,17,9
61327,7,8761,01110111110001111,000000111,17,9
61329,3,20443,01110111110010001,000000011,17,9
61337,83,739,01110111110011001,001010011,17,9
61342,2,30671,01110111110011110,000000010,17,9
61345,5,12269,01110111110100001,000000101,17,9
61349,31,1979,01110111110100101,000011111,17,9
61351,19,3229,01110111110100111,000010011,17,9
61354,2,30677,01110111110101010,000000010,17,9
61361,43,1427,01110111110110001,000101011,17,9
61367,109,563,01110111110110111,001101101,17,9
61373,13,4721,01110111110111101,000001101,17,9
61378,2,30689,01110111111000010,000000010,17,9
61385,5,12277,01110111111001001,000000101,17,9
61391,11,5581,01110111111001111,000001011,17,9
61394,2,30697,01110111111010010,000000010,17,9
61399,13,4723,01110111111010111,000001101,17,9
61405,5,12281,01110111111011101,000000101,17,9
61406,2,30703,01110111111011110,000000010,17,9
61414,2,30707,01110111111100110,000000010,17,9
61421,17,3613,01110111111101101,000010001,17,9
61423,239,257,01110111111101111,011101111,17,9
61426,2,30713,01110111111110010,000000010,17,9
61429,47,1307,01110111111110101,000101111,17,9
61431,3,20477,01110111111110111,000000011,17,9
61433,23,2671,01110111111111001,000010111,17,9
61437,3,20479,01110111111111101,000000011,17,9
61445,5,12289,01111000000000101,000000101,17,9
61447,43,1429,01111000000000111,000101011,17,9
61449,3,20483,01111000000001001,000000011,17,9
61453,7,8779,01111000000001101,000000111,17,9
61454,2,30727,01111000000001110,000000010,17,9
61459,41,1499,01111000000010011,000101001,17,9
61477,13,4729,01111000000100101,000001101,17,9
61481,7,8783,01111000000101001,000000111,17,9
61489,17,3617,01111000000110001,000010001,17,9
61499,89,691,01111000000111011,001011001,17,9
61501,11,5591,01111000000111101,000001011,17,9
61505,5,12301,01111000001000001,000000101,17,9
61513,137,449,01111000001001001,010001001,17,9
61514,2,30757,01111000001001010,000000010,17,9
61517,227,271,01111000001001101,011100011,17,9
61521,3,20507,01111000001010001,000000011,17,9
61526,2,30763,01111000001010110,000000010,17,9
61527,3,20509,01111000001010111,000000011,17,9
61529,13,4733,01111000001011001,000001101,17,9
61531,37,1663,01111000001011011,000100101,17,9
61546,2,30773,01111000001101010,000000010,17,9
61549,61,1009,01111000001101101,000111101,17,9
61562,2,30781,01111000001111010,000000010,17,9
61563,3,20521,01111000001111011,000000011,17,9
61571,23,2677,01111000010000011,000010111,17,9
61573,67,919,01111000010000101,001000011,17,9
